G,PER,TS%,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,TOV,PPG,RPG,APG,SPG,BPG,name,MVP Awards,1st Team,2nd Team,3rd Team,All-NBA Teams,All Star Selections,isHOF
710,11.083333333333334,0.517,0.36024999999999996,11.466666666666669,5.958333333333333,0.7666666666666667,3.1833333333333336,13.708333333333336,15.0,21.3,-2.0166666666666666,0.2416666666666666,1957,4005,0.48066666666666674,2.0,27.0,0.12489969295969577,973,1427,742.0,6.885915492957746,4.385915492957746,1.0816901408450703,0.3436619718309859,1.204225352112676,Kurt Nimphius,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,12.088888888888889,0.5640555555555555,0.4311666666666667,15.81666666666667,7.544444444444445,2.2222222222222223,1.5444444444444443,21.54444444444444,12.25,44.00000000000001,0.5722222222222223,0.922222222222222,2059,3878,0.5278888888888889,0.0,19.0,0.11057614022948854,1124,1642,1179.0,5.10916179337232,5.5682261208577,1.090643274853801,0.8810916179337231,0.4980506822612086,Kurt Rambis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,12.8,0.50865,0.20989999999999998,15.950000000000003,7.005000000000001,1.45,2.295,13.01,16.56,68.49999999999999,-1.0550000000000002,0.7150000000000001,4031,8290,0.47855,9.0,33.0,0.2621990788790873,1345,1781,1287.0,7.979661016949152,6.639830508474576,1.0771186440677967,0.6610169491525424,0.7610169491525424,Kurt Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,11.37857142857143,0.5090714285714285,0.6274999999999998,14.885714285714284,6.885714285714286,1.3857142857142857,2.0214285714285714,17.935714285714287,15.242857142857142,21.299999999999997,-2.707142857142857,-0.028571428571428564,1590,3230,0.49585714285714294,1.0,9.0,0.17788360886648527,1038,1848,822.0,6.541085271317829,5.458914728682171,0.9286821705426357,0.5364341085271318,0.6186046511627907,Kwame Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,11.200000000000001,0.48066666666666674,0.23700000000000002,11.366666666666667,12.333333333333334,2.3666666666666667,1.8,12.966666666666669,13.299999999999999,6.5,0.2333333333333333,0.6666666666666666,262,593,0.4203333333333333,30.0,88.0,0.324,116,154,108.0,3.66120218579235,2.8633879781420766,1.3224043715846994,0.6885245901639344,0.33879781420765026,Kyle Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,12.661111111111111,0.5992222222222221,0.15494444444444444,6.550000000000002,10.31111111111111,1.3055555555555558,1.0333333333333334,11.461111111111112,16.48888888888889,73.09999999999998,0.5111111111111112,1.2166666666666666,4048,9107,0.4443333333333333,2322.0,5409.0,0.42761111111111105,1295,1465,1272.0,9.985507246376812,3.029838022165388,1.7800511508951407,0.680306905370844,0.34271099744245526,Kyle Korver,0.0,0.0,0.0,0.0,0.0,1.0,0.0
790,17.607692307692307,0.5551538461538462,0.45707692307692316,7.769230769230768,29.15384615384615,2.3846153846153846,0.6846153846153846,15.984615384615385,20.576923076923077,73.4,2.776923076923077,2.4615384615384617,3462,8146,0.4216153846153846,1162.0,3219.0,0.3316153846153846,2660,3329,1699.0,13.60253164556962,3.9227848101265823,5.567088607594937,1.3278481012658228,0.26329113924050634,Kyle Lowry,0.0,0.0,0.0,1.0,1.0,6.0,0.0
551,13.9,0.5565714285714286,0.18700000000000003,4.8,20.685714285714283,2.1,0.2,13.385714285714286,15.542857142857143,36.0,-0.01428571428571433,1.1428571428571428,2175,4339,0.4988571428571428,192.0,569.0,0.3204285714285714,717,821,712.0,9.544464609800363,2.2032667876588024,3.989110707803993,1.1451905626134302,0.08892921960072596,Kyle Macy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,17.02,0.5366000000000001,0.22199999999999998,17.3,13.2,1.46,4.9,15.860000000000003,18.82,11.0,0.72,0.72,750,1494,0.5006,19.0,86.0,0.1248,241,328,307.0,5.482866043613707,4.5514018691588785,1.1775700934579438,0.42679127725856697,0.9532710280373832,Kyle O'Quinn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,8.285714285714286,0.5081428571428571,0.1842857142857143,6.942857142857142,5.2857142857142865,1.3142857142857145,1.0571428571428572,11.028571428571428,13.014285714285716,12.1,-2.257142857142857,0.15714285714285717,1008,2440,0.399,393.0,1062.0,0.34342857142857147,374,473,330.0,6.563679245283019,2.8537735849056602,0.8372641509433962,0.5872641509433962,0.3089622641509434,Kyle Singler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,10.733333333333334,0.5156666666666667,0.246,7.433333333333334,13.333333333333334,1.9000000000000001,2.3666666666666667,16.7,16.3,1.5,-2.233333333333333,0.10000000000000002,134,304,0.39433333333333326,42.0,119.0,0.38033333333333336,53,72,80.0,4.972602739726027,2.164383561643836,1.63013698630137,0.7534246575342466,0.4520547945205479,Kyle Weaver,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,6.7,0.43700000000000006,0.14300000000000002,12.4,6.1,3.3,1.8,25.2,19.1,0.0,-4.0,0.0,4,14,0.28600000000000003,4.0,13.0,0.308,1,2,5.0,0.9285714285714286,0.7142857142857143,0.14285714285714285,0.21428571428571427,0.07142857142857142,Kyle Wiltjer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,21.21666666666667,0.5591666666666667,0.25833333333333336,5.7,30.349999999999998,1.9666666666666666,0.8166666666666668,12.583333333333334,28.933333333333337,40.4,2.866666666666667,2.7166666666666663,3009,6588,0.4566666666666666,723.0,1887.0,0.38083333333333336,1491,1708,1031.0,21.606299212598426,3.3858267716535435,5.548556430446194,1.3228346456692914,0.3333333333333333,Kyrie Irving,0.0,0.0,1.0,1.0,2.0,6.0,0.0
135,12.459999999999999,0.4868,0.6186,18.64,5.68,1.9600000000000002,3.54,16.32,16.580000000000002,0.8999999999999999,-2.0,-0.12,125,252,0.469,0.0,2.0,0.14927778930980953,55,134,66.0,2.259259259259259,1.9925925925925927,0.2962962962962963,0.14074074074074075,0.3925925925925926,Kyrylo Fesenko,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,13.680000000000001,0.5008,0.41180000000000005,6.04,18.340000000000003,2.4800000000000004,0.5,12.540000000000001,20.459999999999997,2.3,-2.3600000000000003,-0.36,609,1428,0.4234,52.0,164.0,0.27835926310326986,280,351,266.0,6.224899598393574,1.4257028112449799,2.0200803212851404,0.7309236947791165,0.08032128514056225,LaBradford Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,20.281818181818185,0.5355454545454545,0.2682727272727273,13.954545454545455,9.790909090909091,1.1636363636363638,2.418181818181818,8.072727272727272,25.527272727272724,86.69999999999999,1.1363636363636365,2.036363636363636,6157,12659,0.48872727272727273,84.0,293.0,0.1970909090909091,2738,3412,1243.0,19.062972292191436,8.299748110831235,1.9017632241813602,0.7695214105793451,1.0428211586901763,LaMarcus Aldridge,0.0,0.0,2.0,3.0,5.0,7.0,0.0
1,-46.6,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45.4,-0.1,-48.9,0.0,0,1,0.0,0.0,0.0,0.2487963155163492,0,0,1.0,0.0,0.0,0.0,0.0,0.0,LaMark Baker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,13.827272727272726,0.4948181818181819,0.28327272727272723,13.1,8.954545454545453,1.2090909090909092,2.1363636363636362,12.372727272727273,21.01818181818182,32.8,-1.3272727272727274,0.6454545454545455,2895,6409,0.43499999999999994,241.0,797.0,0.25079966504694085,1379,1888,1001.0,11.875,6.461538461538462,1.5721153846153846,0.6939102564102564,0.7644230769230769,LaPhonso Ellis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,12.100000000000001,0.44725,0.25525,17.0,7.225,0.9120671412081554,1.8026560696421692,15.085098559901937,18.90649185336037,2.0,-4.406680050007208,-0.3350302928307014,591,1422,0.411,88.86014688011835,254.41792148782164,0.2487963155163492,248,362,295.7593280733011,5.276752767527675,4.642066420664206,0.7490774907749077,0.3169632932084478,0.45191977909104475,LaRue Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,10.678947368421051,0.4761052631578947,0.3549473684210526,16.494736842105265,6.405263157894737,1.5684210526315792,2.452631578947368,20.668421052631583,15.99473684210526,39.1,-2.6210526315789475,0.4315789473684209,3555,7245,0.4184736842105263,4.0,27.0,0.15995614945511274,1761,2362,1834.0,8.164673413063477,6.845446182152714,1.124195032198712,0.7571297148114076,0.9862005519779209,LaSalle Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,10.333333333333334,0.448,0.2693333333333333,16.02486826449091,5.383333333333334,1.415512376555081,1.3737495190457845,15.085098559901937,18.906491853360368,6.9,-3.6011468000192224,0.15658588578479635,778,1808,0.4186666666666667,133.29022032017753,381.62688223173245,0.2487963155163492,307,472,443.63899210995163,5.175,6.375,0.7305555555555555,0.543300582883215,0.3913362237074791,Lamar Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,15.842857142857143,0.5222857142857144,0.32792857142857146,14.042857142857143,18.300000000000004,1.364285714285714,2.0785714285714287,15.835714285714285,20.021428571428572,77.0,1.9999999999999998,2.5928571428571425,4811,10393,0.45492857142857146,664.0,2126.0,0.30100000000000005,2495,3599,2253.0,13.299687825182103,8.386056191467222,3.6982310093652444,0.882414151925078,0.9281997918834547,Lamar Odom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1.5999999999999999,0.372,0.23750000000000002,8.25,17.35,1.15,0.2,20.049999999999997,17.5,0.1,-8.05,-0.2,31,95,0.275,13.0,55.0,0.206,18,25,27.0,2.325,1.425,1.125,0.25,0.05,Lamar Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,13.463636363636367,0.5022727272727272,0.2661818181818182,9.818181818181818,8.8,1.9000000000000001,1.2272727272727275,12.927272727272726,22.37272727272727,19.799999999999997,-2.3363636363636364,0.12727272727272726,3137,7301,0.42036363636363644,528.0,1466.0,0.3578181818181818,1484,1955,1207.0,11.258152173913043,4.1209239130434785,1.328804347826087,0.9293478260869565,0.43342391304347827,Lamond Murray,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5.85,0.3725,0.24849999999999997,4.35,11.75,2.8499999999999996,1.85,15.7,30.75,-0.5,-9.5,-0.1,24,73,0.33049999999999996,2.0,15.0,0.077,10,14,17.0,4.615384615384615,1.1538461538461537,1.0769230769230769,0.6923076923076923,0.07692307692307693,Lamont Strothers,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,7.0,0.41700000000000004,0.14650000000000002,6.65,14.45,1.3,0.3,17.35,30.299999999999997,-0.30000000000000004,-10.45,-0.2,38,91,0.38,1.0,7.0,0.1,13,16,23.0,2.727272727272727,0.5151515151515151,0.42424242424242425,0.09090909090909091,0.030303030303030304,Lanard Copeland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,8.825,0.4265,0.17525,4.925,16.6,1.925,0.925,14.525,23.75,-2.7,-6.725,-0.625,472,1208,0.38025,23.0,85.0,0.2531990788790873,158,206,237.0,5.597014925373134,1.2885572139303483,1.462686567164179,0.6368159203980099,0.15422885572139303,Lancaster Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-1.0,0.307,0.5,5.7,0.0,0.0,0.0,0.0,22.1,0.0,-19.7,0.0,1,4,0.25,0.0,0.0,0.2487963155163492,1,2,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,Lance Allred,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,9.266666666666666,0.5006666666666667,0.21433333333333335,6.099999999999999,16.5,2.4666666666666663,0.4666666666666666,18.666666666666668,16.066666666666666,0.7,-2.766666666666667,-0.16666666666666666,116,266,0.438,19.0,75.0,0.252,38,57,63.0,2.035211267605634,0.7746478873239436,0.823943661971831,0.2746478873239437,0.056338028169014086,Lance Blanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,10.416666666666664,0.49266666666666675,0.1839166666666667,8.666666666666666,20.73333333333333,1.2999999999999998,0.5166666666666667,17.8,19.25,15.899999999999999,-3.3750000000000004,0.2833333333333333,1533,3370,0.4410833333333333,242.0,768.0,0.26291666666666663,493,701,739.0,8.541573033707865,3.955056179775281,2.8606741573033707,0.6606741573033708,0.1348314606741573,Lance Stephenson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,7.8374999999999995,0.47425,0.338625,8.55,6.2125,0.95,0.45,12.149999999999999,14.6875,3.9999999999999996,-5.1000000000000005,-0.5125,742,1751,0.402125,96.0,239.0,0.2499490788790873,386,493,270.0,5.86865671641791,2.719402985074627,0.7701492537313432,0.41194029850746267,0.1253731343283582,Lance Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,11.040000000000001,0.5122000000000001,0.24459999999999998,9.94,10.360000000000001,1.9,0.5,14.3,13.12,10.5,-1.06,0.5599999999999999,684,1446,0.461,120.0,361.0,0.2584,243,365,270.0,6.788235294117647,4.2823529411764705,1.6431372549019607,0.8313725490196079,0.17647058823529413,Landry Fields,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,10.719999999999999,0.5038,0.1394,6.38,12.540000000000001,1.56,0.4800000000000001,9.2,17.619999999999997,7.199999999999999,-2.1799999999999997,0.14000000000000004,849,2189,0.38999999999999996,379.0,1016.0,0.38759999999999994,251,320,214.0,8.465454545454545,2.8727272727272726,1.9745454545454546,0.8036363636363636,0.16727272727272727,Langston Galloway,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2.1999999999999997,0.466000315836662,0.3388637614678902,10.275,6.5,1.125,1.275,40.95,15.149999999999999,-0.1,-13.95,-0.15000000000000002,26,64,0.4114543221202859,0.0,0.0,0.2487963155163492,16,24,22.0,1.446808510638298,1.446808510638298,0.06382978723404255,0.1702127659574468,0.1276595744680851,Lari Ketner,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,9.850000000000001,0.47375,0.24175000000000002,8.0,15.75,2.175,1.225,20.425,16.95,0.7,-3.9749999999999996,-0.15000000000000002,173,413,0.416,21.0,89.0,0.22449999999999998,74,104,116.0,3.2666666666666666,1.548148148148148,1.2296296296296296,0.5185185185185185,0.18518518518518517,Laron Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,10.2,0.42,0.22,5.2,22.2,0.9,0.6,15.085098559901937,18.90649185336037,-0.2,-5.1,-0.3,49,127,0.386,22.215036720029588,63.60448037195541,0.2487963155163492,19,28,73.93983201832528,6.157894736842105,1.894736842105263,2.736842105263158,0.3684210526315789,0.21052631578947367,Larry Cannon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5.6,0.284,0.43200000000000005,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.3,-2.3267202000288334,0.5598788286771945,8,37,0.21600000000000003,22.215036720029588,63.60448037195541,0.2487963155163492,9,16,73.93983201832528,2.0833333333333335,1.5833333333333333,1.0,3.324754371624113,2.0391883444727603,Larry Comley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,13.991666666666667,0.5109166666666668,0.41175,9.94920958694546,14.074138402423747,1.6482685648326214,1.4106242785686767,15.085098559901942,18.906491853360368,62.7,-2.326720200028834,0.5598788286771946,3095,7068,0.43100000000000005,266.58044064035505,763.253764463465,0.24879631551634918,2432,2891,887.2779842199035,12.212464589235127,3.831444759206799,4.553824362606233,0.6781368689998192,0.4159251014222061,Larry Costello,0.0,0.0,1.0,0.0,1.0,6.0,0.0
206,7.833333333333333,0.48666666666666664,0.393,13.733333333333334,4.333333333333333,0.7999999999999999,0.9,19.566666666666666,15.133333333333333,1.4,-4.966666666666667,-0.7000000000000001,397,865,0.47,0.0,3.0,0.0829321051721164,182,314,252.0,4.737864077669903,3.907766990291262,0.5145631067961165,0.34951456310679613,0.23786407766990292,Larry Demic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,12.490909090909092,0.5007272727272727,0.21245454545454548,3.854545454545455,29.090909090909086,1.9181818181818182,0.12727272727272726,18.936363636363634,19.66363636363636,24.0,-3.7181818181818183,-0.22727272727272727,3328,7143,0.4480909090909091,122.0,431.0,0.2689090909090909,1378,1727,1590.0,11.234159779614325,1.7630853994490359,5.161157024793388,1.0977961432506886,0.06198347107438017,Larry Drew,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.5,0.2,0.0,11.0,0.0,3.3,0.0,15.085098559901937,18.90649185336037,0.0,-14.9,0.0,1,5,0.2,22.215036720029588,63.60448037195541,0.2487963155163492,0,0,73.93983201832528,1.0,1.5,0.0,0.5,0.0,Larry Fogle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,18.32984523463757,0.4879166666666667,0.508,9.94920958694546,13.009962314342772,1.6482685648326214,1.4106242785686767,15.085098559901942,18.906491853360368,76.68579621720559,-2.326720200028834,0.5598788286771946,3814,9414,0.4083333333333334,266.58044064035505,763.253764463465,0.24879631551634918,3570,4816,887.2779842199035,13.7062423500612,9.842105263157896,1.6744186046511629,0.5860032184992318,0.3594163055129468,Larry Foust,0.0,1.0,1.0,0.0,2.0,8.0,0.0
44,7.7,0.359,0.18100000000000002,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.4,-2.3267202000288334,0.5598788286771945,74,226,0.327,22.215036720029588,63.60448037195541,0.2487963155163492,27,41,73.93983201832528,3.977272727272727,2.409090909090909,1.0681818181818181,0.9067511922611217,0.5561422757652983,Larry Friend,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8.65,0.366,0.1565,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.9,-2.3267202000288334,0.5598788286771945,141,422,0.33199999999999996,44.430073440059175,127.20896074391082,0.2487963155163492,49,64,147.87966403665055,4.472972972972973,1.2702702702702702,0.9864864864864865,1.078298715121334,0.6613583819911656,Larry Hennessy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,13.20952380952381,0.4741904761904763,0.2946190476190476,7.18095238095238,16.414285714285715,2.4238095238095236,0.8190476190476191,13.757142857142856,22.980952380952377,38.5,-1.3952380952380954,0.48571428571428565,4863,12091,0.3880476190476191,738.0,2347.0,0.29619047619047617,2882,3786,2011.0,13.660184237461618,4.011258955987717,3.0010235414534288,1.4636642784032754,0.3367451381780962,Larry Hughes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,15.209090909090907,0.5162727272727273,0.30536363636363634,11.272727272727273,15.063636363636364,1.5,0.8727272727272727,12.863636363636367,20.009090909090908,69.6,1.7545454545454546,2.5818181818181816,4404,9099,0.4561818181818181,389.2150367200296,1167.6044803719556,0.29879966504694083,2281,2980,1438.0,16.112517580872012,7.461322081575246,3.241912798874824,0.7313642756680732,0.3656821378340366,Larry Johnson,0.0,0.0,1.0,0.0,1.0,2.0,0.0
95,10.95,0.43500000000000005,0.359,7.324604793472732,16.15,1.8241342824163107,0.9553121392843384,15.085098559901937,18.90649185336037,2.6,-1.9133601000144167,0.4299394143385973,310,775,0.365,44.430073440059175,127.20896074391082,0.2487963155163492,234,287,147.87966403665055,8.989473684210527,2.536842105263158,2.8421052631578947,1.3147058153630458,0.44705536982813815,Larry Jones,0.0,0.0,0.0,0.0,0.0,4.0,0.0
551,13.839999999999998,0.4943000000000001,0.2163,12.05,8.969999999999999,1.67,0.43999999999999995,15.358509855990196,20.100649185336035,37.2,-1.8800000000000001,1.1800000000000002,3683,7550,0.4620000000000001,67.64511016008876,201.81344111586623,0.18525742086144448,1448,1820,1221.9398320183252,15.998185117967331,7.421052631578948,2.4065335753176043,1.2667876588021778,0.29764065335753176,Larry Kenon,0.0,0.0,0.0,0.0,0.0,5.0,0.0
420,12.733333333333334,0.51,0.4327777777777777,13.81111111111111,12.222222222222221,2.2333333333333334,0.4,15.855555555555558,16.866666666666667,15.700000000000001,-0.911111111111111,-0.011111111111111115,1294,2830,0.4503333333333333,5.0,36.0,0.10151029233696648,832,1046,522.0,8.154761904761905,4.883333333333334,1.2214285714285715,0.6285714285714286,0.14761904761904762,Larry Krystkowiak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,16.6,0.5357999999999999,0.5709,13.940000000000001,6.01,1.4100000000000001,0.5999999999999999,15.151059135941162,19.97389511201622,16.3,-3.38,0.040000000000000015,1124,2431,0.4373,222.15036720029588,636.0448037195541,0.2487963155163492,900,1138,581.6389921099517,8.577656675749319,4.678474114441417,0.7574931880108992,0.5749318801089919,0.24795640326975477,Larry McNeill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,14.9,0.5785,0.35150000000000003,15.45,7.425,2.1,2.1,16.625,14.649999999999999,4.1,1.025,0.27499999999999997,231,404,0.55425,0.0,6.0,0.1243981577581746,79,125,93.0,3.5359477124183005,2.607843137254902,0.5163398692810458,0.39869281045751637,0.3464052287581699,Larry Micheaux,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,8.4,0.376,0.29600000000000004,12.5,10.6,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.8,-2.3267202000288334,0.5598788286771945,62,186,0.33299999999999996,22.215036720029588,63.60448037195541,0.2487963155163492,34,55,73.93983201832528,2.981132075471698,2.6226415094339623,0.7735849056603774,0.7527745747073462,0.461703021390059,Larry Mikan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,4.0,0.374,0.588,10.1,7.5,0.9,1.0,27.2,10.7,-0.1,-4.7,-0.1,5,17,0.294,22.215036720029588,63.60448037195541,0.2487963155163492,6,10,8.0,0.8,1.05,0.35,0.1,0.1,Larry Moffett,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,19.05294117647059,0.5788823529411765,0.3240588235294117,13.705882352941176,11.299999999999997,1.5058823529411767,3.5882352941176467,11.611764705882356,19.8,123.1,3.4470588235294115,3.1294117647058823,7205,13245,0.538470588235294,21.0,107.0,0.21428213620684408,3334,4409,1963.0,15.96136567834681,7.762803234501348,2.461814914645103,0.9622641509433962,2.0206648697214735,Larry Nance,0.0,0.0,0.0,0.0,0.0,3.0,0.0
31,9.975,0.5487500000000001,0.376,7.300000000000001,7.65,2.45,1.775,10.225,11.575,0.5,-1.325,0.0,34,75,0.44875,14.0,31.0,0.42374999999999996,11,22,12.0,3.0,1.3870967741935485,0.6451612903225806,0.5806451612903226,0.3548387096774194,Larry Owens,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2.4636363636363634,0.4316364784860589,0.1790413678065055,8.854545454545455,9.981818181818182,2.118181818181818,0.23636363636363641,20.672727272727272,24.372727272727275,1.8000000000000003,-9.472727272727273,-0.009090909090909089,282,732,0.3670742989528312,94.0,251.0,0.25039899514082253,80,117,118.0,4.6415094339622645,1.9182389937106918,0.9622641509433962,0.6289308176100629,0.0440251572327044,Larry Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,13.116666666666667,0.47150000000000003,0.2896666666666667,15.600000000000001,4.9,2.15,6.733333333333334,15.816666666666668,18.03333333333333,10.299999999999999,-1.5333333333333332,0.5,669,1395,0.4358333333333333,0.0,5.0,0.1243981577581746,182,329,224.0,6.38655462184874,5.651260504201681,0.7310924369747899,0.6386554621848739,1.8025210084033614,Larry Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,11.909090909090908,0.46509090909090917,0.3534545454545455,7.758587918965295,17.20999657403116,1.6482685648326216,1.4106242785686767,15.08509855990194,18.906491853360368,33.2,-2.326720200028834,0.5598788286771946,2192,5371,0.3880909090909091,244.36540392032546,699.6492840915096,0.24879631551634918,1694,1982,813.3381522015782,10.461273666092943,2.7693631669535286,3.4802065404475044,0.755365881332845,0.4632923605342588,Larry Siegfried,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,11.815384615384618,0.5253076923076923,0.30069230769230776,19.115384615384617,5.338461538461539,1.4384615384615385,1.1153846153846154,21.007692307692306,11.230769230769228,46.2,0.2153846153846153,1.1538461538461537,2519,4743,0.520846153846154,0.0,7.0,0.13396724681649574,866,1630,1280.0,6.686296715741789,9.20158550396376,1.0656851642129106,0.7916194790486977,0.5175537938844847,Larry Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,11.879999999999999,0.5478,0.36179999999999995,10.12,12.36,1.78,0.9800000000000001,19.92,19.48,3.5,-2.6,0.08,341,659,0.5157999999999999,0.0,6.0,0.09951852620653968,191,254,209.0,5.165680473372781,2.272189349112426,1.2899408284023668,0.47337278106508873,0.16568047337278108,Larry Spriggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,12.587499999999999,0.525,0.373625,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.906491853360368,8.5,-2.326720200028834,0.5598788286771946,572,1231,0.464125,177.7202937602367,508.83584297564323,0.24879631551634923,358,458,591.5186561466022,4.621538461538462,3.6769230769230767,0.8707692307692307,0.9820812913105071,0.602344864828877,Larry Staverman,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,12.41111111111111,0.5241111111111112,0.28211111111111115,6.222222222222222,15.52222222222222,2.677393014407249,0.5912498396819283,14.934510151045735,18.63766123557358,28.3,-0.40593782222862973,1.0355286285949323,2020,4180,0.47777777777777775,177.7202937602367,512.8358429756432,0.22115228045897709,969,1218,638.6389921099517,8.211475409836066,2.919672131147541,2.818032786885246,1.5176952539655388,0.2376074102743381,Larry Steele,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,12.66,0.5394,0.5600000000000002,11.24,8.66,1.86,1.56,15.5,16.740000000000002,9.799999999999999,-1.9600000000000002,0.27999999999999997,765,1503,0.46740000000000004,9.0,44.0,0.09835926310326984,466,619,346.0,7.425925925925926,3.988888888888889,1.2518518518518518,0.5444444444444444,0.3925925925925926,Larry Stewart,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.4930012633466481,0.3254550458715609,56.0,0.0,0.0,0.0,100.0,21.5,0.0,-28.3,0.0,0,0,0.43081728848114353,0.0,0.0,0.2487963155163492,0,0,1.0,0.0,2.0,0.0,0.0,0.0,Larry Sykes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,7.933333333333333,0.4198333333333333,0.18333333333333332,3.516666666666667,19.516666666666666,1.6000000000000003,0.3666666666666667,22.130849759983658,17.634415308893395,10.6,-4.616666666666667,0.016666666666666673,1190,2558,0.38749999999999996,72.64511016008876,213.81344111586623,0.25519754367756614,438,564,509.93983201832526,8.2332361516035,1.6034985422740524,3.3965014577259476,0.8250728862973761,0.16909620991253643,Larry Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,13.6,0.5379999999999999,0.544,15.1,9.2,0.2,0.3,11.3,15.2,0.6,-1.1,0.0,29,57,0.509,22.215036720029588,63.60448037195541,0.2487963155163492,18,31,9.0,5.066666666666666,3.933333333333333,0.9333333333333333,0.06666666666666667,0.06666666666666667,Lars Hansen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,15.123076923076923,0.5118461538461538,0.303,6.061538461538462,17.715384615384615,1.8923076923076922,0.7461538461538461,12.946153846153846,24.192307692307693,56.300000000000004,0.2384615384615385,1.6846153846153844,6076,14294,0.42299999999999993,1104.0,3272.0,0.3218461538461538,3456,4298,2450.0,18.304490690032857,4.078860898138006,4.0131434830230015,1.4173055859802848,0.4370208105147864,Latrell Sprewell,0.0,1.0,0.0,0.0,1.0,4.0,0.0
61,8.666666666666666,0.46199999999999997,0.461,5.5,5.033333333333333,1.4000000000000001,0.3333333333333333,14.6,25.900000000000002,-0.30000000000000004,-8.766666666666667,-0.2333333333333333,59,176,0.33866666666666667,11.0,44.0,0.26333333333333336,66,83,35.0,3.19672131147541,0.7377049180327869,0.21311475409836064,0.19672131147540983,0.03278688524590164,Lavor Postell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
